GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,ABX001,ABX002,ABX003,ABX004,ABX005,ABX006,ABX007,ABX008,ABX009,ABX010,ABX011,ABX012,ABX013,ABX014,ABX015,ABX016,ABX017,ABX018,ABX019,ABX020,ABX021,ABX022,ABX023,ABX024,ABO001,ABO002,ABO003,ABO004,ABO005,ABO006,ABQ001,ABQ002
"G3901090","1830","Ohio","390","Miami","1090","Miami",0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,3,2,0,11,7,2,4,1,0,6611,6148,0,0,23,25,0,48
"G3901110","1830","Ohio","390","Monroe","1110","Monroe",0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,2,0,1,0,2,0,4485,4270,0,0,8,5,0,13
"G3901130","1830","Ohio","390","Montgomery","1130","Montgomery",0,0,0,0,0,0,0,0,1,0,0,0,22,21,21,9,3,0,24,13,14,10,2,0,12552,11670,0,1,76,63,1,139
"G3901150","1830","Ohio","390","Morgan","1150","Morgan",0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,2,5,0,15,7,7,3,2,0,5986,5745,0,0,35,34,0,69
"G3901190","1830","Ohio","390","Muskingum","1190","Muskingum",0,0,0,0,0,0,0,0,0,0,0,0,58,68,38,31,6,2,52,48,40,17,8,0,15042,13924,0,0,203,165,0,368
"G3901250","1830","Ohio","390","Paulding","1250","Paulding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,0,0,0,0,0,0
"G3901270","1830","Ohio","390","Perry","1270","Perry",0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,1,0,2,0,7212,6748,0,0,7,3,0,10
"G3901290","1830","Ohio","390","Pickaway","1290","Pickaway",0,0,0,0,0,0,0,0,0,0,0,0,23,26,6,15,4,0,30,33,9,13,5,0,8269,7568,0,0,74,90,0,164
"G3901310","1830","Ohio","390","Pike","1310","Pike",0,0,0,0,0,0,0,0,0,0,0,0,32,32,14,10,5,0,24,35,8,14,4,0,3301,2545,0,0,93,85,0,178
"G3901330","1830","Ohio","390","Portage","1330","Portage",0,0,0,0,0,0,0,0,0,0,0,0,17,14,8,3,0,0,9,4,7,4,0,0,9762,8998,0,0,42,24,0,66
"G3901350","1830","Ohio","390","Preble","1350","Preble",0,0,0,0,0,0,0,0,0,0,0,0,18,1,5,4,4,0,9,4,7,2,1,0,8348,7888,0,0,32,23,0,55
"G3901370","1830","Ohio","390","Putnam","1370","Putnam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,96,0,0,0,0,0,0
"G3901390","1830","Ohio","390","Richland","1390","Richland",0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,3,0,2,7,1,1,2,0,12398,11577,0,0,18,13,0,31
"G3901410","1830","Ohio","390","Ross","1410","Ross",0,0,0,0,0,0,0,0,0,0,0,0,162,113,63,53,26,1,153,156,82,68,20,0,12111,11060,0,0,418,479,0,897
"G3901430","1830","Ohio","390","Sandusky","1430","Sandusky",0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,1,0,1,3,1,1,0,0,1542,1290,0,0,13,6,0,19
"G3901450","1830","Ohio","390","Scioto","1450","Scioto",0,0,0,0,0,0,0,0,0,0,0,0,18,14,9,6,6,0,19,14,8,3,1,0,4751,3891,0,0,53,45,0,98
"G3901470","1830","Ohio","390","Seneca","1470","Seneca",0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,6,2,0,6,12,3,4,1,0,2706,2391,0,0,36,26,0,62
"G3901490","1830","Ohio","390","Shelby","1490","Shelby",0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,2,0,0,8,7,6,3,0,0,1849,1780,0,0,18,24,0,42
"G3901510","1830","Ohio","390","Stark","1510","Stark",0,0,0,0,0,0,0,0,0,0,0,0,29,25,19,17,6,0,29,25,16,12,3,0,13655,12752,0,0,96,85,0,181
"G3901550","1830","Ohio","390","Trumbull","1550","Trumbull",0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,2,1,0,9,9,4,1,1,0,13400,12710,0,0,19,24,0,43
"G3901570","1830","Ohio","390","Tuscarawas","1570","Tuscarawas",0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,8,3,0,7,6,3,4,1,0,7276,6966,0,0,35,21,0,56
"G3901590","1830","Ohio","390","Union","1590","Union",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1646,1544,0,0,1,1,0,2
"G3901610","1830","Ohio","390","Van Wert","1610","Van Wert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,0,0
"G3901650","1830","Ohio","390","Warren","1650","Warren",0,0,0,0,0,0,0,0,0,0,0,0,30,24,24,11,8,0,28,27,15,15,7,0,10806,10473,0,0,97,92,0,189
"G3901670","1830","Ohio","390","Washington","1670","Washington",0,0,0,0,0,0,0,0,0,0,0,0,22,21,8,6,7,0,24,25,12,9,5,0,5902,5690,0,0,64,75,0,139
"G3901690","1830","Ohio","390","Wayne","1690","Wayne",0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,4,0,0,5,7,4,5,4,0,12025,11266,0,0,17,25,0,42
"G3901710","1830","Ohio","390","Williams","1710","Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,213,173,0,0,0,1,0,1
"G3901730","1830","Ohio","390","Wood","1730","Wood",0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,2,0,2,1,0,0,615,475,0,0,7,5,0,12
"G4200010","1830","Pennsylvania","420","Adams","0010","Adams",1,15,6,1,2,0,0,15,2,0,3,0,67,109,47,39,21,0,104,90,54,34,27,0,10401,10341,25,20,283,309,45,592
"G4200030","1830","Pennsylvania","420","Allegheny","0030","Allegheny",3,4,1,0,0,0,6,5,2,3,3,0,168,147,150,75,31,0,161,193,139,73,31,1,25302,24054,8,19,571,598,27,1169
"G4200050","1830","Pennsylvania","420","Armstrong","0050","Armstrong",0,0,0,0,0,0,0,0,0,0,0,0,14,16,10,4,4,0,14,21,7,5,1,0,8971,8634,0,0,48,48,0,96
"G4200070","1830","Pennsylvania","420","Beaver","0070","Beaver",0,0,0,0,0,0,0,0,0,0,0,0,20,23,14,12,9,0,20,16,13,8,4,0,12221,11823,0,0,78,61,0,139
"G4200090","1830","Pennsylvania","420","Bedford","0090","Bedford",0,0,0,0,0,0,0,0,0,0,1,0,64,59,36,28,17,1,70,65,33,32,19,1,12191,11885,0,1,205,220,1,425
"G4200110","1830","Pennsylvania","420","Berks","0110","Berks",0,2,2,0,0,0,0,0,1,0,2,0,92,73,75,46,20,0,99,64,59,37,14,0,26633,25933,4,3,306,273,7,579
"G4200150","1830","Pennsylvania","420","Bradford","0150","Bradford",2,5,0,3,0,0,1,2,0,0,0,0,7,8,9,11,3,0,11,6,3,7,4,0,10133,9531,10,3,38,31,13,69
"G4200170","1830","Pennsylvania","420","Bucks","0170","Bucks",0,0,0,0,0,0,0,1,0,4,1,0,202,207,170,120,61,1,156,186,158,98,50,4,22683,21643,0,6,761,652,6,1413
"G4200190","1830","Pennsylvania","420","Butler","0190","Butler",0,2,0,0,0,0,2,0,0,0,0,0,3,4,2,1,1,0,1,2,4,4,0,0,7502,7053,2,2,11,11,4,22
"G4200210","1830","Pennsylvania","420","Cambria","0210","Cambria",0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,6,2,0,20,4,9,2,1,0,3811,3203,0,0,26,36,0,62
"G4200270","1830","Pennsylvania","420","Centre","0270","Centre",0,0,0,0,0,0,0,0,0,0,0,0,56,39,24,26,9,0,30,27,24,23,4,0,9583,9034,0,0,154,108,0,262
"G4200290","1830","Pennsylvania","420","Chester","0290","Chester",0,0,0,0,0,0,2,1,1,1,1,0,481,478,336,218,99,3,476,444,246,150,61,1,24152,23759,0,6,1615,1378,6,2993
"G4200330","1830","Pennsylvania","420","Clearfield","0330","Clearfield",0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,2,2,0,7,7,4,7,0,0,2485,2265,0,0,28,25,0,53
"G4200370","1830","Pennsylvania","420","Columbia","0370","Columbia",0,0,0,0,0,0,0,0,0,0,0,0,10,17,14,6,4,0,16,16,7,2,3,0,10272,9692,0,0,51,44,0,95
"G4200390","1830","Pennsylvania","420","Crawford","0390","Crawford",0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,3,1,0,2,4,3,2,1,0,8336,7660,0,0,22,12,0,34
"G4200410","1830","Pennsylvania","420","Cumberland","0410","Cumberland",0,0,0,0,0,0,0,0,0,3,4,0,147,166,106,39,16,1,123,148,118,44,18,2,14258,14033,0,7,475,453,7,928
"G4200430","1830","Pennsylvania","420","Dauphin","0430","Dauphin",1,5,1,0,0,0,2,5,3,0,1,0,109,116,113,80,31,0,117,147,93,66,21,0,12251,12081,7,11,449,444,18,893
"G4200450","1830","Pennsylvania","420","Delaware","0450","Delaware",0,0,0,0,1,0,1,0,0,0,1,0,200,227,133,93,50,0,160,188,114,61,31,1,8109,7953,1,2,703,555,3,1258
"G4200490","1830","Pennsylvania","420","Erie","0490","Erie",0,0,0,0,0,0,0,0,0,0,1,0,19,15,13,15,2,0,17,9,13,9,2,0,8770,8156,0,1,64,50,1,114
"G4200510","1830","Pennsylvania","420","Fayette","0510","Fayette",10,32,3,3,0,0,9,31,2,5,4,0,169,147,58,60,23,0,152,148,71,58,18,3,14143,14023,48,51,457,450,99,907
"G4200550","1830","Pennsylvania","420","Franklin","0550","Franklin",0,0,0,0,2,1,0,0,0,0,8,2,278,288,127,139,68,1,294,287,139,135,46,2,16893,16327,3,10,901,903,13,1804
"G4200590","1830","Pennsylvania","420","Greene","0590","Greene",0,0,0,0,1,0,0,0,0,0,1,0,57,52,18,20,10,0,59,51,14,23,7,0,8883,8832,1,1,157,154,2,311
"G4200610","1830","Pennsylvania","420","Huntingdon","0610","Huntingdon",0,5,0,0,0,0,0,2,0,1,0,0,55,49,38,32,12,0,41,46,26,16,9,0,14348,12465,5,3,186,138,8,324
"G4200630","1830","Pennsylvania","420","Indiana","0630","Indiana",1,7,1,0,0,0,0,1,1,0,0,0,11,11,13,6,0,0,27,12,11,3,3,0,7197,6947,9,2,41,56,11,97
"G4200650","1830","Pennsylvania","420","Jefferson","0650","Jefferson",0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,2,0,8,3,1,2,0,0,1065,938,0,1,7,14,1,21
"G4200710","1830","Pennsylvania","420","Lancaster","0710","Lancaster",4,13,8,1,1,0,4,14,4,3,3,0,416,341,264,181,69,4,363,368,266,149,69,0,37571,36515,27,28,1275,1215,55,2490
"G4200750","1830","Pennsylvania","420","Lebanon","0750","Lebanon",0,0,0,0,1,0,0,2,0,1,1,0,8,20,11,9,4,0,10,11,8,5,2,0,10372,10092,1,4,52,36,5,88
"G4200770","1830","Pennsylvania","420","Lehigh","0770","Lehigh",0,1,0,0,0,0,0,1,0,0,0,0,12,13,9,7,3,0,16,10,9,7,2,0,11190,10976,1,1,44,44,2,88
"G4200790","1830","Pennsylvania","420","Luzerne","0790","Luzerne",0,0,0,0,0,0,0,0,0,0,0,0,32,23,26,14,5,0,24,24,21,9,8,0,14250,12943,0,0,100,86,0,186
"G4200810","1830","Pennsylvania","420","Lycoming","0810","Lycoming",0,0,0,0,0,0,0,0,0,0,0,0,33,40,22,19,12,2,45,33,17,21,3,1,8929,8459,0,0,128,120,0,248
"G4200830","1830","Pennsylvania","420","McKean","0830","Mckean",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,764,674,0,0,1,0,0,1
"G4200850","1830","Pennsylvania","420","Mercer","0850","Mercer",0,2,1,0,0,0,1,2,0,0,0,0,37,29,13,15,5,0,38,35,10,13,6,0,9895,9627,3,3,99,102,6,201
"G4200870","1830","Pennsylvania","420","Mifflin","0870","Mifflin",0,0,0,0,0,0,0,0,0,0,0,0,36,77,42,28,5,0,54,55,26,29,7,0,11769,9562,0,0,188,171,0,359
"G4200910","1830","Pennsylvania","420","Montgomery","0910","Montgomery",0,0,0,0,1,0,0,0,0,0,0,0,89,151,83,70,25,0,88,123,60,39,15,0,19671,18991,1,0,418,325,1,743
"G4200950","1830","Pennsylvania","420","Northampton","0950","Northampton",0,0,0,0,0,0,0,0,0,0,0,0,36,41,13,11,7,0,25,40,9,8,2,0,20534,18756,0,0,108,84,0,192
"G4200970","1830","Pennsylvania","420","Northumberland","0970","Northumberland",0,0,0,0,0,0,0,0,0,0,0,0,17,19,10,2,7,0,11,18,6,5,5,0,9224,8809,0,0,55,45,0,100
"G4200990","1830","Pennsylvania","420","Perry","0990","Perry",0,1,0,0,1,0,0,1,0,0,1,0,17,21,15,7,0,0,15,16,11,6,1,0,7176,6972,2,2,60,49,4,109
"G4201010","1830","Pennsylvania","420","Philadelphia","1010","Philadelphia",0,4,0,0,0,0,1,11,1,0,1,2,1641,1774,1788,1157,405,19,1740,2771,2401,1359,533,16,83429,89744,4,16,6784,8820,20,15604
"G4201030","1830","Pennsylvania","420","Pike","1030","Pike",0,0,0,0,0,0,0,0,1,0,0,0,23,16,10,4,2,0,15,12,12,4,1,0,2449,2294,0,1,55,44,1,99
"G4201050","1830","Pennsylvania","420","Potter","1050","Potter",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,663,599,0,0,2,1,0,3
"G4201070","1830","Pennsylvania","420","Schuylkill","1070","Schuylkill",0,0,0,0,0,0,0,0,0,0,0,0,32,39,25,14,5,0,37,37,25,20,2,0,11638,8870,0,0,115,121,0,236
"G4201110","1830","Pennsylvania","420","Somerset","1110","Somerset",0,0,0,2,0,0,0,0,0,0,0,0,11,14,11,4,1,0,18,10,10,1,2,0,9093,8585,2,0,41,41,2,82
"G4201150","1830","Pennsylvania","420","Susquehanna","1150","Susquehanna",0,0,0,0,0,0,0,0,0,0,0,0,9,12,5,6,2,0,9,15,8,5,2,0,8419,8295,0,0,34,39,0,73
"G4201170","1830","Pennsylvania","420","Tioga","1170","Tioga",0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,3,0,0,5,7,2,2,0,0,4711,4238,0,0,13,16,0,29
"G4201190","1830","Pennsylvania","420","Union","1190","Union",0,0,0,0,0,0,0,0,0,1,1,0,6,13,5,2,2,0,5,12,3,5,2,0,10478,10260,0,2,28,27,2,55
"G4201210","1830","Pennsylvania","420","Venango","1210","Venango",0,2,0,0,0,0,0,1,0,0,0,0,4,1,3,6,0,0,4,6,5,1,0,0,4983,4454,2,1,14,16,3,30
"G4201230","1830","Pennsylvania","420","Warren","1230","Warren",0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,0,3,1,1,0,0,2500,2183,0,0,9,5,0,14
"G4201250","1830","Pennsylvania","420","Washington","1250","Washington",0,0,0,0,0,0,0,0,0,0,1,0,138,132,77,50,25,3,118,146,84,52,26,1,21202,20729,0,1,425,427,1,852
"G4201270","1830","Pennsylvania","420","Wayne","1270","Wayne",0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,6,0,0,6,5,2,2,1,0,4083,3549,0,0,15,16,0,31
"G4201290","1830","Pennsylvania","420","Westmoreland","1290","Westmoreland",0,0,0,0,0,0,0,0,0,1,0,0,70,65,23,23,14,0,64,56,28,23,10,1,19381,18641,0,1,195,182,1,377
"G4201330","1830","Pennsylvania","420","York","1330","York",1,2,2,1,0,0,2,11,4,2,3,0,161,126,83,77,35,0,159,144,89,75,31,0,20845,21006,6,22,482,498,28,980
"G4400010","1830","Rhode Island","440","Bristol","0010","Bristol",0,0,0,0,0,0,0,0,0,0,1,0,31,48,28,18,9,0,30,29,22,31,17,0,2499,2683,0,1,134,129,1,263
"G4400030","1830","Rhode Island","440","Kent","0030","Kent",0,0,0,0,0,0,0,0,0,0,0,0,36,49,28,15,16,0,32,48,30,20,27,0,5909,6579,0,0,144,157,0,301
"G4400050","1830","Rhode Island","440","Newport","0050","Newport",0,1,0,0,1,0,0,1,0,0,3,0,53,105,43,52,31,1,60,118,91,85,67,2,7747,8074,2,4,285,423,6,708
"G4400070","1830","Rhode Island","440","Providence","0070","Providence",0,1,0,0,0,0,0,3,1,1,1,0,124,181,164,111,44,0,145,295,239,159,95,0,21988,23466,1,6,624,933,7,1557
"G4400090","1830","Rhode Island","440","Washington","0090","Washington",0,0,0,0,0,0,0,0,0,0,3,0,93,118,54,42,52,2,88,107,61,55,59,1,7190,7486,0,3,361,371,3,732
"G4500010","1830","South Carolina","450","Abbeville","0010","Abbeville",2399,2118,1120,706,180,9,2451,2046,1241,650,175,11,30,19,13,12,10,2,35,28,17,14,2,0,7680,7181,6532,6574,86,96,13106,182
"G4500070","1830","South Carolina","450","Anderson","0070","Anderson",883,739,359,210,66,1,775,740,367,233,53,1,5,2,1,2,7,0,3,4,4,3,7,0,6370,6334,2258,2169,17,21,4427,38
"G4500110","1830","South Carolina","450","Barnwell","0110","Barnwell",1519,1300,728,523,134,7,1517,1297,807,532,130,3,39,48,24,23,7,1,46,41,20,18,16,0,5377,5079,4211,4286,142,141,8497,283
"G4500130","1830","South Carolina","450","Beaufort","0130","Beaufort",4395,4180,3234,2537,1014,12,4278,4305,3420,2439,1042,5,83,88,34,40,8,0,64,98,36,41,15,0,2927,2737,15372,15489,253,254,30861,507
"G4500190","1830","South Carolina","450","Charleston","0190","Charleston",8386,7776,6619,5348,2170,10,8380,8046,7229,5552,2374,12,588,353,311,182,128,7,668,528,413,267,186,1,10390,10414,30309,31593,1569,2063,61902,3632
"G4500230","1830","South Carolina","450","Chester","0230","Chester",1278,1168,615,381,101,1,1255,1206,652,371,113,1,20,14,8,4,6,0,18,7,9,0,8,0,4961,4985,3544,3598,52,42,7142,94
"G4500250","1830","South Carolina","450","Chesterfield","0250","Chesterfield",533,456,237,184,54,0,496,488,285,192,67,0,22,14,14,7,5,1,16,14,20,8,3,0,2678,2678,1464,1528,63,61,2992,124
"G4500290","1830","South Carolina","450","Colleton","0290","Colleton",3088,2670,2140,1849,855,9,3141,2771,2318,1794,840,9,66,61,36,15,20,4,77,54,35,29,21,0,2766,2588,10611,10873,202,216,21484,418
"G4500310","1830","South Carolina","450","Darlington","0310","Darlington",1178,1082,575,411,165,3,1197,1070,646,441,141,4,16,12,11,1,9,0,13,16,10,3,9,1,3418,3296,3414,3499,49,52,6913,101
"G4500370","1830","South Carolina","450","Edgefield","0370","Edgefield",2907,2329,1434,909,209,7,2684,2279,1538,866,185,2,40,17,15,10,11,0,34,30,22,12,12,0,7584,7373,7795,7554,93,110,15349,203
"G4500390","1830","South Carolina","450","Fairfield","0390","Fairfield",2179,1888,1012,493,90,2,2256,1993,1212,482,136,3,15,12,8,3,3,0,19,20,4,6,5,0,4888,4817,5664,6082,41,54,11746,95
"G4500430","1830","South Carolina","450","Georgetown","0430","Georgetown",2298,1788,2008,1701,583,3,2635,1841,2313,1919,707,2,32,15,18,17,7,0,40,26,24,14,21,0,1000,931,8381,9417,89,125,17798,214
"G4500450","1830","South Carolina","450","Greenville","0450","Greenville",987,766,403,201,59,2,1035,827,479,240,65,0,4,4,2,2,3,0,5,6,1,1,4,0,5676,5704,2418,2646,15,17,5064,32
"G4500510","1830","South Carolina","450","Horry","0510","Horry",316,249,162,113,36,1,293,242,172,94,35,1,6,4,1,0,2,0,1,2,2,0,0,0,1764,1749,877,837,13,5,1714,18
"G4500550","1830","South Carolina","450","Kershaw","0550","Kershaw",1303,1259,772,610,208,1,1269,1282,858,586,182,3,33,21,10,8,13,0,43,34,15,7,12,0,2528,2488,4153,4180,85,111,8333,196
"G4500570","1830","South Carolina","450","Lancaster","0570","Lancaster",795,661,359,173,51,2,771,671,365,211,62,2,13,16,4,2,3,1,12,13,4,2,3,0,3124,3041,2041,2082,39,34,4123,73
"G4500590","1830","South Carolina","450","Laurens","0590","Laurens",1361,1224,623,324,82,3,1298,1198,664,375,89,2,7,6,3,3,2,0,10,12,2,8,3,0,6800,6764,3617,3626,21,35,7243,56
"G4500630","1830","South Carolina","450","Lexington","0630","Lexington",699,531,395,201,52,0,644,552,427,228,60,1,6,3,3,0,2,0,9,7,3,3,0,0,2624,2615,1878,1912,14,22,3790,36
"G4500670","1830","South Carolina","450","Marion","0670","Marion",748,559,280,195,86,0,688,604,350,229,87,0,3,8,5,1,4,1,6,4,2,2,7,1,3709,3629,1868,1958,22,22,3826,44
"G4500690","1830","South Carolina","450","Marlboro","0690","Marlboro",788,626,415,255,95,1,720,614,457,275,87,0,7,9,5,2,4,0,12,9,3,3,1,0,2100,2094,2180,2153,27,28,4333,55
"G4500710","1830","South Carolina","450","Newberry","0710","Newberry",1516,1452,648,393,84,0,1517,1407,750,430,118,1,40,23,12,9,14,0,30,37,17,9,15,0,4527,4392,4093,4223,98,108,8316,206
"G4500750","1830","South Carolina","450","Orangeburg","0750","Orangeburg",2046,1593,925,675,224,4,1985,1631,1007,629,209,3,0,0,1,1,1,0,0,2,0,1,0,0,3885,3631,5467,5464,3,3,10931,6
"G4500770","1830","South Carolina","450","Pickens","0770","Pickens",569,429,210,148,39,1,559,471,232,148,58,2,33,25,4,6,5,1,24,20,7,11,6,1,5730,5734,1396,1470,74,69,2866,143
"G4500790","1830","South Carolina","450","Richland","0790","Richland",1267,1340,901,730,215,1,1251,1396,1013,642,278,2,78,73,37,32,24,1,90,67,46,33,16,1,2763,2475,4454,4582,245,253,9036,498
"G4500830","1830","South Carolina","450","Spartanburg","0830","Spartanburg",966,829,339,216,58,0,953,816,423,246,80,1,21,12,8,6,5,0,9,11,3,3,1,0,8113,8031,2408,2519,52,27,4927,79
"G4500850","1830","South Carolina","450","Sumter","0850","Sumter",3410,2568,1633,1175,338,3,3692,2611,1702,1200,385,4,68,63,20,25,20,0,60,49,18,32,16,1,4754,4430,9127,9594,196,176,18721,372
"G4500870","1830","South Carolina","450","Union","0870","Union",1419,1081,586,345,116,9,1367,1114,648,356,117,7,15,14,4,5,7,0,12,15,4,9,2,0,5416,5238,3556,3609,45,42,7165,87
"G4500890","1830","South Carolina","450","Williamsburg","0890","Williamsburg",1274,835,469,360,114,2,1197,910,534,333,134,1,3,6,5,2,1,0,3,2,2,1,1,0,1489,1340,3054,3109,17,9,6163,26
"G4500910","1830","South Carolina","450","York","0910","York",1313,1104,509,308,89,4,1220,1089,580,313,103,1,21,16,5,4,4,0,19,19,3,5,7,0,5549,5505,3327,3306,50,53,6633,103
"G4700010","1830","Tennessee","470","Anderson","0010","Anderson",79,86,28,23,3,0,89,91,36,26,10,0,2,2,0,2,2,0,6,6,1,4,1,0,2479,2334,219,252,8,18,471,26
"G4700030","1830","Tennessee","470","Bedford","0030","Bedford",1129,949,409,254,58,12,1094,978,472,237,55,1,16,13,6,5,4,0,15,12,5,6,3,0,12732,11931,2811,2837,44,41,5648,85
"G4700070","1830","Tennessee","470","Bledsoe","0070","Bledsoe",77,71,37,15,8,0,89,66,34,18,4,0,15,6,7,1,1,0,17,6,6,4,1,0,2118,2047,208,211,30,34,419,64
"G4700090","1830","Tennessee","470","Blount","0090","Blount",204,170,71,40,9,0,176,188,84,62,20,0,18,10,5,8,4,0,14,12,6,7,5,0,4994,4921,494,530,45,44,1024,89
"G4700130","1830","Tennessee","470","Campbell","0130","Campbell",51,39,7,8,1,0,52,52,18,15,2,0,17,7,8,3,2,0,10,12,6,2,4,0,2444,2350,106,139,37,34,245,71
"G4700170","1830","Tennessee","470","Carroll","0170","Carroll",330,297,115,57,18,0,320,303,151,64,17,0,3,5,3,1,2,0,6,7,3,1,0,0,4016,3678,817,855,14,17,1672,31
"G4700190","1830","Tennessee","470","Carter","0190","Carter",79,69,36,36,6,0,77,75,46,26,10,0,2,1,1,1,1,0,4,1,1,2,0,0,3064,2876,226,234,6,8,460,14
"G4700250","1830","Tennessee","470","Claiborne","0250","Claiborne",133,86,48,21,9,0,106,116,57,24,15,0,19,13,4,8,4,0,15,19,4,4,2,0,3952,3811,297,318,48,44,615,92
"G4700290","1830","Tennessee","470","Cocke","0290","Cocke",113,94,40,23,5,0,139,108,52,22,11,1,25,15,6,7,3,1,18,9,9,5,2,0,2656,2653,275,333,57,43,608,100
"G4700370","1830","Tennessee","470","Davidson","0370","Davidson",2105,1795,1271,606,139,1,2013,1801,1165,612,151,3,90,41,50,42,24,1,60,48,54,37,23,1,8435,7554,5917,5745,248,223,11662,471
"G4700430","1830","Tennessee","470","Dickson","0430","Dickson",243,297,280,80,24,0,256,255,118,92,14,0,7,6,2,4,0,0,5,4,1,3,0,0,2865,2709,924,735,19,13,1659,32
"G4700450","1830","Tennessee","470","Dyer","0450","Dyer",109,96,50,26,7,0,123,92,59,34,5,0,2,0,3,1,0,0,5,2,1,1,0,0,690,598,288,313,6,9,601,15
"G4700470","1830","Tennessee","470","Fayette","0470","Fayette",566,577,290,131,28,0,577,566,280,138,25,0,14,2,3,6,0,0,9,5,6,1,1,0,2949,2478,1592,1586,25,22,3178,47
"G4700490","1830","Tennessee","470","Fentress","0490","Fentress",19,19,9,4,0,0,25,31,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1342,1286,51,68,0,1,119,1
"G4700510","1830","Tennessee","470","Franklin","0510","Franklin",692,565,254,147,34,5,724,594,310,175,47,0,5,4,5,1,0,0,9,8,2,5,0,0,6152,5882,1697,1850,15,24,3547,39
"G4700530","1830","Tennessee","470","Gibson","0530","Gibson",246,233,77,48,14,0,252,258,96,48,9,0,3,2,0,4,0,0,4,6,3,1,0,0,2388,2109,618,663,9,14,1281,23
"G4700550","1830","Tennessee","470","Giles","0550","Giles",1153,979,506,265,78,5,1129,986,522,263,67,5,0,0,0,1,1,0,2,1,0,1,1,0,6597,6141,2986,2972,2,5,5958,7
"G4700570","1830","Tennessee","470","Grainger","0570","Grainger",188,154,60,48,12,0,162,141,68,56,20,0,45,29,20,10,12,0,59,47,24,9,8,0,4396,4498,462,447,116,147,909,263
"G4700590","1830","Tennessee","470","Greene","0590","Greene",209,190,87,41,16,1,196,160,105,48,16,1,19,19,7,4,5,0,14,12,8,6,3,0,6665,6578,544,526,54,43,1070,97
"G4700650","1830","Tennessee","470","Hamilton","0650","Hamilton",29,10,10,2,2,0,23,25,9,1,4,0,2,4,6,1,1,0,2,3,4,0,2,0,1090,1046,53,62,14,11,115,25
"G4700690","1830","Tennessee","470","Hardeman","0690","Hardeman",706,633,285,155,57,0,656,639,325,154,51,1,3,1,2,2,0,0,9,1,4,0,1,0,4208,3762,1836,1826,8,15,3662,23
"G4700710","1830","Tennessee","470","Hardin","0710","Hardin",69,73,27,13,5,0,80,90,34,20,5,0,6,13,7,1,3,0,13,11,3,3,2,0,2278,2112,187,229,30,32,416,62
"G4700730","1830","Tennessee","470","Hawkins","0730","Hawkins",300,278,115,75,23,0,331,293,131,82,30,1,66,56,23,19,21,0,73,58,31,21,18,0,5904,5734,791,868,185,201,1659,386
"G4700750","1830","Tennessee","470","Haywood","0750","Haywood",342,335,154,100,31,0,332,310,134,72,19,0,0,4,3,2,2,0,1,0,0,0,1,0,1903,1589,962,867,11,2,1829,13
"G4700770","1830","Tennessee","470","Henderson","0770","Henderson",295,238,109,41,15,0,289,265,127,42,12,0,0,1,3,2,0,0,0,0,0,0,0,0,3898,3411,698,735,6,0,1433,6
"G4700790","1830","Tennessee","470","Henry","0790","Henry",637,551,206,90,23,1,565,516,239,97,35,0,14,4,12,5,2,0,7,3,8,3,2,0,4818,4411,1508,1452,37,23,2960,60
"G4700810","1830","Tennessee","470","Hickman","0810","Hickman",247,176,94,51,15,0,240,202,125,46,12,4,1,4,1,1,2,0,4,0,1,2,0,0,3505,3386,583,629,9,7,1212,16
